gene	log2fc	qvalue
CYP27B1,METTL1	-0.8404086304876552	0.0721783
AC025165.1	0.0	1.0
AVIL	0.34261421434817146	0.301961
CTDSP2	-0.43587831149474676	0.0500345
RP11-620J15.2	-0.11449657827669656	1.0
RP11-620J15.3	0.1977536034545587	0.322743
RN7SKP65	0.0	1.0
RP11-58A17.2	0.030819697456431268	1.0
RP11-767I20.1	0.007533026291648179	1.0
LRIG3	-0.7403193256486269	0.00206699
RP11-557F20.2	0.0	1.0
RP11-272B17.1	0.0	1.0
RNU6-871P	0.0	1.0
RP11-272B17.2	0.025080262693823945	1.0
AC108721.2	0.0	1.0
AC108721.1	0.0	1.0
RNU4-20P	0.0	1.0
RP11-813P10.1	0.0	1.0
AC091517.1	0.0	1.0
Y_RNA	0.0	1.0
RP11-471N19.1	0.0072613470871554986	1.0
RP11-410B16.1	0.0	1.0
FAM19A2	-0.002052869102641766	0.991387
RNU6-595P	0.0	1.0
RP11-863H1.1	0.05785959869269935	1.0
RNU6-399P	0.0	1.0
C12orf61	-0.026890120713823955	0.872403
PPM1H	1.8470860479284563	0.000121354
RP11-848D3.5	0.0	1.0
RSL24D1P5	0.0	1.0
AVPR1A	0.03606945775347627	1.0
RP11-1022B3.1	0.0010815263468316207	1.0
DPY19L2	-0.012282155398221063	0.976577
TMEM5-AS1	-0.49371382918038825	0.0508351
AC084357.1	0.0	1.0
RPL36AP41	0.20028462421586135	1.0
RP11-274J7.3	-0.004788526231197514	1.0
RP11-196H14.2	-0.3595866046016855	0.000121354
RP11-196H14.4	-0.29944967138767553	0.159371
RP11-196H14.3	-1.8401734067145668	0.000121354
C12orf66	-0.59404445902648	0.00138105
RNU5A-7P	0.0	1.0
C12orf56	-0.07766115761060463	1.0
RP11-114F3.5	-0.09278772496418491	0.935049
RP11-439H13.2	-0.008101945302701868	1.0
RP11-338E21.1	-0.003673545803902042	1.0
RP11-338E21.3	-0.02107528970297904	1.0
AC025262.1	0.0	1.0
GNS	-1.751788012490037	0.000121354
snoU13	0.0	1.0
RP11-766N7.1	0.3476664566923233	0.407613
RP11-766N7.4	0.027452894861238208	1.0
WIF1	0.00016223924698423482	1.0
KRT18P60	0.014434139105905484	1.0
RP11-230G5.2	-0.31382301120193973	0.000121354
PCNPP3	-0.26306205722375264	0.127842
RPSAP52	-0.8732171024334129	0.0683229
RP11-366L20.2	-0.36932945917361476	0.0246403
AC090673.2	-0.25777824160636775	0.0670264
RP11-366L20.3	-0.6790354838771329	0.076361
RP11-366L20.4	0.0	1.0
LLPH,TMBIM4	-1.7215139245874986	0.000121354
RBMS1P1	0.5146138982417635	0.280732
AC078889.1	0.0	1.0
RP11-335I12.2	0.5531081880249412	0.000346823
PDCL3P7	0.0	1.0
GRIP1	3.1972947276503336	0.000121354
RP11-123O10.3,RP11-123O10.4	0.05863984493054528	1.0
RAB11AP2	0.0	1.0
GGTA2P	0.3798827541441138	0.132057
NTAN1P3	0.0	1.0
RP11-473M14.3	0.0	1.0
RP11-335O4.1	0.003241323501507998	1.0
RP11-335O4.3	0.4688861211676483	0.226076
RP11-43N5.1	-0.027104676314701474	1.0
GS1-410F4.5	0.0	1.0
RPL39P28	0.0	1.0
IFNG	0.0	1.0
IL26	0.009919005439892919	1.0
IL22	0.0	1.0
MDM1	1.9118991989943783	0.000121354
RP11-81H14.2	3.425989333117353	0.000121354
RP11-254B13.1	-0.0033340317947224483	1.0
RP11-254B13.4,SNORA70G	0.3118518311870578	0.104095
RP11-254B13.3	0.017970153188288214	0.982148
RP11-637A17.2	0.4095677113656066	0.174965
RP11-611O2.2	0.14759619378082126	0.323503
CPM	-1.2305155034658204	0.000121354
AC139931.1	0.0	1.0
RP11-1143G9.4	0.03307281474495896	1.0
MIR3913-2	0.0	1.0
LRRC10	0.08021115487755218	1.0
BEST3	4.4331279697248	0.000121354
RP11-588G21.2	0.10098598775596267	1.0
RP11-320P7.1,RP11-611E13.2,RP11-611E13.3	1.358941421201556	0.217482
RNU4-65P	0.0	1.0
RP11-588H23.5	0.012373154518060252	1.0
PTPRB	0.16190727884758552	0.0296969
PTPRR	0.4480929325977122	0.00187508
CTD-2021H9.1	0.09131244601289269	1.0
CTD-2021H9.3	1.7258633200529776	0.204549
TSPAN8	1.2441300264778963	0.000346823
RP11-186F10.2	0.29573853596031113	0.218073
ZFC3H1	-0.9600169340117836	0.00424282
RP11-498M15.1	0.0	1.0
RP11-2H8.2	0.1341463479351755	0.254193
RP11-2H8.3	0.0	1.0
MRS2P2	0.0	1.0
RP11-89M22.3	0.033449838293806704	1.0
TRHDE-AS1	-2.2693212486846486	0.000121354
RP11-98E6.1	-0.3581148977352083	0.164907
RP11-12K6.2	0.0	1.0
AC131213.1	0.0	1.0
RP11-314D7.1	0.00041428685446211655	1.0
RP11-314D7.3	0.008120984055167145	1.0
RNU6-1012P	0.0	1.0
U8	0.0	1.0
AC090015.1	0.0	1.0
RP11-274M17.3,RP11-81H3.2	0.7800744263961046	0.131552
RP11-56G10.2	1.5323553872705509	0.000121354
RP11-361A23.2	0.07936773357662799	1.0
RP11-361A23.3	0.0	1.0
KCNC2	0.14394583442322434	1.0
RP11-404O18.1	0.0	1.0
CAPS2	1.061390142500398	0.000121354
RP11-585P4.5	1.1916339575602146	0.037382
KRR1	0.16648411809920882	0.550759
AC131012.1,RN7SL734P,RP11-114H23.1,RP11-114H23.2	-0.09855065810465026	0.565265
PHLDA1	-3.8124579468226907	0.000121354
NAP1L1	-1.4616001024907141	0.000121354
BBS10	-0.9032989542252904	0.000121354
OSBPL8	-0.4126940077252254	0.0122885
CSRP2	-0.6892151247553421	0.000121354
RP11-669B18.1	0.0	1.0
E2F7	-0.140864006478774	0.377357
snoU13	0.0	1.0
RP1-81P11.1	-0.005024888579174416	1.0
AC073528.1	0.0	1.0
RP11-136F16.1	-0.0415771183790679	1.0
RP11-136F16.2	-0.034727330508837875	1.0
RP11-38F22.1	-0.00037878449158816347	1.0
RP11-90C1.1	-0.018400019832312035	1.0
RP11-171L9.1	0.0008055557709225441	1.0
RP11-123M21.2	0.0	1.0
RP11-390N6.1	0.049237446018497506	1.0
AC027288.1,AC027288.2,RP1-78O14.1,RP11-359M6.2	0.15318515676836747	0.382268
RN7SL696P	0.0	1.0
PAWR	-1.190890834843992	0.0119497
PPP1R12A	-1.1293956272241215	0.000346823
RP11-84G21.2	0.0	1.0
RNU7-106P	0.0	1.0
RP11-244J10.1	0.0	1.0
RN7SKP261	0.0	1.0
RP11-272K23.4	0.0	1.0
RP11-272K23.3	-0.009012455709898119	1.0
LIN7A	-0.31454467224581945	0.168455
RP11-543H12.1	-0.0015914064332220772	1.0
PPFIA2	1.5030875070878238	0.000121354
CCDC59	0.06567131900525291	0.749966
RP11-263K4.5	0.007071243270533816	1.0
RP11-263K4.4	0.020329092498277707	1.0
RP11-384P14.1	0.0	1.0
SNORA3	0.0	1.0
RP11-228G3.1	0.0	1.0
SLC6A15	-1.1649223407521145	0.000121354
RP11-1079J22.1	0.0	1.0
TSPAN19	0.4309026922971033	0.305394
AC021887.1	0.0	1.0
RP13-619I2.2	0.03236819317154046	1.0
RASSF9	0.08463789773644366	1.0
MGAT4C	1.1792492762301299	0.000121354
RPL23AP68	0.0	1.0
RP11-248E9.4	0.0	1.0
MKRN9P	0.002699876656653936	1.0
RP11-248E9.7	0.0	1.0
C12orf50	0.0018861689847705237	1.0
CEP290	-0.3003428859955278	0.104132
KITLG	-1.7867799668898878	0.000121354
RP11-13A1.1	-0.05255754852501285	1.0
RP11-13A1.3	0.028485493356526698	1.0
DUSP6	-4.592590764783627	0.000121354
GALNT4,POC1B,POC1B-GALNT4	-1.386005326948517	0.000121354
ATP2B1	-0.4378750572436194	0.0841021
RP11-654D12.1	0.0	1.0
RP11-632B21.1	0.0	1.0
CCER1	0.004154514064915431	1.0
EPYC	-0.06763334805749237	1.0
KERA	-0.020476314616755843	1.0
LUM	-7.863175892936807	0.280621
DCN	-11.480484663525027	0.209903
RP11-587P21.1	0.0	1.0
BTG1,C12orf79	-1.1594616690968569	0.000121354
Y_RNA	0.0	1.0
CLLU1OS	0.0	1.0
snoU13	0.0	1.0
EEA1	-2.0374694033670364	0.000121354
RP11-511B23.2	-0.07851927615253328	1.0
snoU13	0.0	1.0
RP11-486A14.2	-0.2788454632676824	0.202992
UBE2N	-0.19497321884083796	0.301094
Y_RNA	0.0	1.0
RP11-356O22.4	0.0	1.0
SOCS2-AS1	-0.9486512655438643	0.0103441
RP11-887P2.3	-0.010532112744747855	1.0
RP11-887P2.5	0.0024833368381045524	1.0
RP11-1060G2.1	0.07379670841865227	0.613056
RN7SKP263	0.0	1.0
RP11-74K11.2	0.01192514879438847	1.0
RP11-1105G2.4	0.06486316065994947	1.0
RP11-1105G2.3	0.48036030693896203	0.172799
CCDC41	-0.22766096893603363	0.552095
RP11-778J16.3	0.0	1.0
RP11-778J16.2	0.01368035379847566	1.0
TMCC3	1.7057443377622812	0.000121354
NDUFA12	-0.6041666371410068	0.000121354
NR2C1	0.37603461663396703	0.152806
FGD6	0.47805610721418207	0.000121354
CBX3P5	0.1465480191005856	1.0
RP11-167N24.6	-0.008098977171325355	1.0
RP11-167N24.4,RP11-167N24.5	0.0	1.0
RP11-167N24.3	0.000754731683263027	1.0
RNU6-735P	0.0	1.0
RP11-490G8.1	-0.2110757579141979	1.0
USP44	-2.598920469891143	0.000121354
NTN4	-5.676087638409021	0.000121354
RNU6-247P	0.0	1.0
RP11-536G4.2	-0.03040221592789538	1.0
CCDC38	0.061925833505528424	1.0
HAL	-0.046304195227729564	1.0
LTA4H	-1.2385695448457237	0.000121354
RP11-256L6.4	0.10193119272375514	1.0
RN7SL88P	0.0	1.0
RP11-394J1.2	-1.6402868449970052	0.0683229
CDK17	-0.8567178963569593	0.00128192
RP11-510I5.4	-0.0173882846497038	1.0
EEF1A1P33	-0.020250425633108318	1.0
Y_RNA	0.0	1.0
RP11-541G9.2	0.03210818008158305	1.0
snoMe28S-Am2634	0.0	1.0
RP11-528M18.3	0.0	1.0
RP11-1016B18.1	0.11868672417504378	1.0
MIR4495	0.0	1.0
MIR4303	0.0	1.0
RP11-690J15.1	0.0005585289063091177	1.0
RNU4-41P	0.0	1.0
SLC9A7P1	0.14536822370094607	0.00479236
RP11-181C3.1	0.20531433572155702	0.324122
TMPO-AS1	1.2877120040830923	0.0569719
RN7SL179P	0.2457134805492526	1.0
RP11-481K9.4	-0.08775254082067398	1.0
IKBIP	-4.140352527399945	0.000121354
ANKS1B	1.2189230229770642	0.000121354
RPS4XP1	0.12582764865223514	0.21536
UHRF1BP1L	0.12500730086875547	0.599998
GOLGA2B,RP11-175P13.3	3.400162119441676	0.000121354
DEPDC4	0.4063648333476145	0.13258
RP11-575G13.3	0.0	1.0
AC010209.1	0.0	1.0
RP11-263E1.1	-0.006492625804657961	1.0
RP11-350G24.1	0.02213996669684587	0.961834
SLC5A8	0.016317737000853164	1.0
RP11-399D15.1	0.0	1.0
snoU13	0.0	1.0
ARL1	-2.094490709716541	0.000121354
RP11-321F8.4	0.3121844335654771	0.284488
RP11-755O11.2	0.0008793200568543611	1.0
SYCP3	-0.11521501153100286	0.656265
GNPTAB	-1.0300083765667056	0.000121354
RNU6-1183P	0.0	1.0
RP11-511H9.4	0.0	1.0
RP11-512N21.3	-0.8669951791243051	0.415426
RP11-554E23.2	0.10089627644286775	1.0
CCDC53	-1.2876656677689482	0.000121354
NUP37	-1.6509795671678849	0.000121354
PMCH	0.6849290575228477	0.00321257
RN7SL793P	0.18892888636486682	0.518887
RP11-18O15.1	0.0871208989787832	1.0
IGF1	-0.2164205037598866	0.0957108
RP11-210L7.1	0.0	1.0
LINC00485	0.014234730056993723	1.0
PAH	0.4253722833049461	0.105015
RP11-328J6.1	0.04179962794934866	1.0
C12orf42	0.5103040108864811	0.000121354
RP11-626I20.2	0.0	1.0
RP11-341G23.2	0.015721492313427256	1.0
RP11-341G23.3	0.0	1.0
snoU13	0.0	1.0
RP11-341G23.4	0.7271181672237841	0.00982679
NT5DC3	0.3188179320385006	0.014064
RP11-642P15.1	0.008766332065746441	0.979944
C12orf73	-0.30230348607162555	0.682477
GLT8D2	-4.923963799744589	0.000121354
NFYB	-0.3293812838336487	0.115641
RP11-818F20.5	-2.918781903848986	0.0861611
SLC41A2	0.6352319131537343	0.0362436
KRT18P20	0.010621240978263724	1.0
ALDH1L2	-3.849582246080373	0.000121354
RP11-61E11.2	0.08362594435134872	0.482901
APPL2	-1.2026343734691294	0.00167908
RP11-474B16.1	-0.2631329866267826	0.068958
AC011313.1	0.0	1.0
RP11-114F10.2	0.013719054785999607	1.0
NUAK1	0.8800955059735254	0.000121354
CKAP4	-4.290985278571417	0.000121354
RP11-144F15.1	-0.03405180498714494	0.879605
EEF1B2P4	0.0	1.0
RP11-412D9.4	0.7411064223773701	0.000121354
MTERFD3	0.10545070385578588	0.802446
CRY1	0.41633241455639897	0.0673873
RNA5SP371	0.0	1.0
RP11-128P10.1	0.25770170792570607	0.209942
PRDM4	-0.8799972492696195	0.000121354
AC126177.1	0.0	1.0
RP11-554D14.7	0.0	1.0
RP11-554D14.6	0.00022888993589315981	1.0
RP11-554D14.2	0.5217392458260213	0.000121354
RP11-554D14.1	0.0	1.0
RP11-1K3.1	0.025370321862530982	1.0
CMKLR1	-0.25100732001032733	0.00506424
RP11-13G14.4	0.007530190123539084	1.0
SART3	-0.07534625832028095	0.69514
TMEM119	-1.4088673328871422	0.00177627
SELPLG	-2.0467049462811118	0.000121354
CORO1C	-3.5322491145959276	0.000121354
SNORA40	-0.6019480127235598	0.000121354
SSH1	-2.88620562030109	0.000121354
RP11-423G4.7	0.2880454766901476	0.000121354
SVOP	2.189968963385611	0.146539
USP30-AS1	-0.4073296571381836	0.27613
ALKBH2	0.055812428897493695	0.763588
FOXN4	1.3549031656388328	0.313112
RP11-256L11.1	0.0011023921143748605	1.0
RP11-256L11.3	-0.25045137549678775	0.52219
KCTD10	-1.3075381344455639	0.000121354
MMAB	0.45962070408995886	0.133941
RN7SKP250	0.0	1.0
FAM222A-AS1	0.14648133606011965	0.393447
TRPV4	-2.0453437109448234	0.000121354
GLTP	-1.9276431292106737	0.000121354
GIT2	-1.9251152374475349	0.000121354
C12orf76	-0.5658127984210641	0.150682
RN7SL769P	0.0	1.0
ANAPC7,ARPC3	-1.7029877445572874	0.000121354
GPN3	-1.1337953191821022	0.000121354
VPS29	-0.9763100358914206	0.000121354
PPTC7	-1.1006370157632617	0.000121354
RN7SL387P	0.0	1.0
HVCN1	-0.4767315514692525	0.0148264
PPP1CC	-0.6826638419256155	0.000121354
RPL29P25	0.0	1.0
MYL2	0.006125127143424786	1.0
RP1-46F2.3	-0.0004366443584124429	1.0
FAM109A	-1.3719268348140587	0.000121354
ATXN2	-0.4833567257769003	0.0321036
BRAP	-0.04486824497742968	0.771903
AC003029.1,MAPKAPK5-AS1	0.5435053721963226	0.0915634
RPS2P41	-0.019575494812882017	1.0
TMEM116	0.20011862216187576	0.385244
NAA25	-0.07809602978390447	0.746726
HECTD4	1.292055268250463	0.000455461
RPL6	-1.4291866078746969	0.000121354
MIR1302-1	0.0	1.0
RP1-71H24.1	0.04585480135841311	1.0
RASAL1	4.219973881049535	0.000121354
Y_RNA	0.0	1.0
DDX54	-0.7423116854659995	0.00321257
RP11-545P7.4	-0.4299196111102528	0.121544
IQCD	0.822234863363656	0.13258
SLC8B1	-1.487458514979321	0.000121354
SDS	0.06638328610225488	1.0
LHX5	0.18564076965257695	0.000121354
RNU7-114P	0.0	1.0
RP11-438N16.1	0.17739411378209383	0.0186815
RP11-438N16.2	-0.20463155033760935	1.0
RBM19	-0.07784713961282971	0.600947
RP11-139B1.1	0.0	1.0
TBX5	-1.8648281063620298	0.000121354
RN7SKP216	0.0	1.0
AC069240.1	0.0	1.0
Y_RNA	0.0	1.0
TBX3	-1.2904328730232293	0.000121354
RP11-116D17.3	0.17933270791311806	0.181529
RP11-1028N23.4	0.004439577046130379	1.0
RP11-110L15.2	0.005790388262405261	1.0
MED13L	0.0513169142550008	0.80673
MIR4472-2	0.0	1.0
C12orf49	0.4683918075052015	0.000669422
RP11-407P2.1	0.020524105233834154	1.0
HRK	1.3721866151711908	0.000121354
RP11-231I16.1	-0.05647580643708947	1.0
TESC	2.247257045498892	0.304364
FBXO21	1.2608721056812784	0.00148166
NOS1	0.6479464956775478	0.315708
KSR2	1.5349643487777251	0.120166
WSB2	-0.15271509584183487	0.391588
VSIG10	1.930442267723795	0.000121354
TAOK3	-1.8445231779364095	0.000121354
RP11-131L12.2	0.10412648133217027	0.403084
RP11-121J20.1	0.0	1.0
RPL17P37	0.0	1.0
RP11-3L23.2	0.0	1.0
RP11-357K6.1	0.32328243816966834	0.000121354
RP11-357K6.2	0.0	1.0
RP11-357K6.3	-0.0009020839347101904	1.0
RP11-364C11.2	0.051531438377151184	1.0
RP11-64B16.3	-0.024115325452625985	1.0
RP11-64B16.4	0.12858425585822317	0.5282
RP11-64B16.5	0.060496244552245414	1.0
RN7SKP197,RP11-768F21.1	0.10782270836937907	1.0
CIT	3.4600975152162117	0.000121354
RAB35	-0.3119914479792092	0.116271
GCN1L1	0.3786861803833367	0.400625
RPLP0	-1.0335108389574916	0.000121354
PXN	-2.5395303913046634	0.000121354
RNU4-2	0.0	1.0
RNU4-1	0.0	1.0
RNU6-1088P	0.0	1.0
PLA2G1B	-0.006671392239171358	1.0
MSI1	4.148690110663669	0.000121354
TRIAP1	-1.0521079065446426	0.0141505
RPL31P52	0.5307212094269665	0.409149
SRSF9	0.08984283272009334	0.552148
DYNLL1-AS1	-0.3050411705045795	0.564321
COQ5	-0.7902040660306835	0.0454321
POP5	0.11575917497113349	0.559633
RPL11P5	0.0	1.0
RP11-728G15.1	0.13657467052117916	1.0
RP11-173P15.3	-0.6796699052021483	0.00515823
RP11-173P15.5	0.04098687689607077	0.891716
RP11-173P15.7	0.07803462594377865	1.0
SPPL3	0.06756613168994556	0.763711
AC079602.1	0.10186720350963033	1.0
RP11-216P16.2	0.2976541173092914	0.531228
C12orf43	0.14042719796683434	0.45654
OASL	-0.03739848201257087	1.0
CAMKK2	-0.11152407492123623	0.47916
ANAPC5	-0.3206806229340254	0.069166
KDM2B	0.7900183112653415	0.0102609
MORN3	1.4461107811108496	0.000346823
RHOF	1.9328996312286597	0.000121354
HPD	-0.019937375045330764	1.0
RP11-87C12.5	0.0434627910240835	1.0
IL31	0.044568980887167375	1.0
DIABLO,RP11-512M8.5,VPS33A	-0.31993976507560695	0.104244
CLIP1	-1.8817256674251872	0.000121354
ZCCHC8	0.14067890427428315	0.401635
RSRC2	0.4842099088694558	0.00605407
RP11-324E6.8	0.0	1.0
HCAR1,HCAR2,HCAR3	0.43694918716341014	0.0149072
RP11-324E6.4	0.0	1.0
VPS37B	-0.3884674463391253	0.0260739
ABCB9	0.5318256022340364	0.181573
PITPNM2	0.2250313582765268	0.104719
MPHOSPH9	1.7605946355854023	0.000455461
CDK2AP1	-0.8103322393800209	0.000121354
RNA5SP375	0.0	1.0
SBNO1	-0.38611013439078434	0.00596406
RILPL2	-1.680295584121305	0.000121354
RP11-972P1.8	-0.5744474227065551	0.000121354
RILPL1	-2.5304138680496004	0.000121354
RP11-486O12.2	0.18348929687156895	0.643436
EIF2B1	0.5433339463070125	0.0159789
RP11-338K17.8	0.8385110889699083	0.0166414
RPL27P12	0.02963098093003335	1.0
CCDC92,DNAH10OS	-0.8559250455455548	0.0169653
RP11-214K3.5	0.14289044502292986	1.0
NCOR2	0.3591439659167237	0.239338
SCARB1	-0.9750215893212233	0.000121354
UBC	-1.087695610352096	0.000121354
RPL22P19	0.023850904478316767	1.0
DHX37	-0.4930934953529051	0.000562704
RP11-158L12.2	0.24984214142610284	1.0
RP4-800O15.3	0.0	1.0
LINC00939	0.06413234464620218	1.0
RP5-944M2.1	0.13660444464723176	1.0
RP5-944M2.4	0.22548224839183664	1.0
RP11-407A16.1	0.3767626830552053	0.000121354
RP11-407A16.3,RP11-407A16.4	0.22056246126216142	0.306223
LINC00944	0.18712704298807423	0.310688
RP11-983C2.2	0.0	1.0
RP11-575F12.1	-0.005359593797585424	1.0
RP11-575F12.2	0.228162319616645	0.314583
AC079949.1	0.0	1.0
RP11-955H22.1	0.0	1.0
RP11-955H22.4	0.005664370171051815	1.0
RP11-955H22.3	-0.0005126239779418143	1.0
RP11-955H22.2	0.0	1.0
Y_RNA	0.0	1.0
RP11-526P6.1	0.006353999741127152	1.0
RP11-749H20.1	0.0007871908408549566	1.0
RP11-749H20.3	0.0	1.0
LINC00508	0.0	1.0
RP11-349K16.1	0.0	1.0
RP13-653N12.1	0.0	1.0
RP11-428I12.1	0.0	1.0
AC107020.1	0.0	1.0
SLC15A4	0.9358045681361676	0.000121354
RP11-753B7.2	0.0078654310280976	1.0
TMEM132D	1.0403132852965409	0.002163
RP11-474D1.3,RP11-474D1.4	0.005798296248173699	1.0
FZD10-AS1	0.0	1.0
RP11-143E21.1	0.0	1.0
RIMBP2	5.315971417851507	0.302917
STX2	-1.0768582713938877	0.000121354
RNU6-1077P	0.0	1.0
RP11-76C10.5	0.009262817980013875	1.0
AC078925.1	0.0	1.0
RP11-76C10.2	-0.003476943428969616	1.0
RPS6P20	0.0	1.0
RP11-495K9.3	0.0	1.0
RNA5SP376	0.0	1.0
RP11-897M7.1	0.0	1.0
RP11-292I17.1	0.0	1.0
RP11-495K9.9	0.0	1.0
RP11-495K9.7	0.0	1.0
RP11-495K9.5	0.16756586290853492	0.600077
RNA5SP378	0.0	1.0
RNU6-1017P	0.0	1.0
RP11-417L19.4	0.09953390524865222	0.613432
AC137590.1	0.0	1.0
RP13-820C6.2	0.02415146710019459	0.932488
RP13-977J11.5	0.1639722022985109	0.858182
DDX51	0.8417656226709519	0.000121354
RP13-977J11.2	1.0741592866053284	0.000121354
GALNT9	4.115158048950901	0.000121354
MUC8	0.02487593870333527	1.0
LRCOL1	-0.1450228665586623	0.0998186
POLE	3.544085919141166	0.000121354
RNA5SP379	0.0	1.0
ANKLE2	-0.22916658945103283	0.276381
CHFR,GOLGA3,ZNF605	-0.09790051563900756	0.606029
NANOGNBP2	0.0	1.0
RNU4ATAC12P	0.0	1.0
RP11-386I8.6	0.04482211705262125	1.0
Y_RNA	0.0	1.0
ZNF891	1.5563266730807224	0.000121354
AC226150.4	-0.14314773769632141	0.513834
AC226150.3	0.0	1.0
ANHX	0.007368427827647628	1.0
RNU6-717P	0.0	1.0
BNIP3P7	0.0	1.0
LINC00349	0.0028044366982971714	1.0
LONRF2P2	0.0	1.0
FEM1AP4	0.0	1.0
LINC00387	0.00018894793974440633	1.0
TERF1P5	-0.00010508555338682049	1.0
FAM207BP	0.037436203443404675	1.0
CNN2P12	0.0	1.0
ZNF965P	0.0	1.0
LINC00328-2P	0.0	1.0
RP11-38M15.11	0.0	1.0
RNU6-76P	0.0	1.0
LINC00408	0.0	1.0
LINC00442	0.002797556922832351	1.0
RP11-301J16.7	0.0	1.0
RNA5SP24	0.0	1.0
CENPIP1	0.005694648323543446	1.0
RNU6-52P	0.0	1.0
RP11-408E5.4	0.05338552675137626	1.0
LINC00421	0.0	1.0
PARP4P2	-0.0018997021353073036	1.0
SLC25A15P2	0.0012061989382105356	1.0
LINC00350	0.0705463670043037	1.0
MPHOSPH8	-0.6413802802149755	0.00148166
RP11-523H24.3	0.34892980151184233	0.530689
AL354808.2	0.16488988652137773	0.456961
RP11-61K9.2	-0.25810874059216043	0.222786
snoU13	0.0	1.0
ZMYM2	0.7654954982086475	0.0631622
LINC01072	0.06841602094801173	1.0
LINC00556	0.0	1.0
IFT88	-1.00277065390789	0.00461069
IL17D	-0.6382592422686066	0.000121354
RPSAP54	-0.0650287688089797	1.0
snoU13	0.0	1.0
LATS2-AS1	-0.03927711061503048	1.0
SAP18	-1.037099371464708	0.000121354
MRP63	0.7694841761097521	0.000121354
RP11-101P17.14	0.0	1.0
LINC01046	0.0	1.0
ESRRAP2,RP11-101P17.11	0.02390850066887382	1.0
MIPEPP3	0.32214754779797805	0.609052
GRK6P1	0.05367764998920579	1.0
GAPDHP52	0.23129407073624955	0.220962
FNTAP2	-0.13337968658864482	1.0
FGF9	1.1637946196211688	0.000121354
RN7SL766P	0.0	1.0
SNORD36	0.0	1.0
RPL7AP73	0.0	1.0
RFESDP1	0.0	1.0
RP11-363G2.4	0.0	1.0
NUS1P2	0.7335166075617798	0.000121354
RP11-124N19.3	0.017738086252048396	1.0
HMGA1P6	0.0	1.0
SGCG	-1.4294993461083427	0.000121354
RPLP1P13	-0.24479748347976563	0.243615
SACS-AS1	0.14396949549823493	0.165842
LINC00327	-0.29733571989672064	0.00406019
LINC00352	0.0	1.0
TNFRSF19	-2.3759370372247592	0.000121354
AL139080.1	-0.06777149694943864	1.0
C1QTNF9B-AS1	-0.700111982421585	0.0117859
C1QTNF9,RP11-307N16.6,SPATA13	-3.218405783997236	0.000121354
NUS1P3	-0.021267074124763308	1.0
LINC00566	0.0	1.0
CYCSP33	0.0	1.0
PSPC1P2,RP11-556N21.1,TPTE2P6	-0.010823463552317584	1.0
AL359538.1	0.0	1.0
ATP12A	0.00667567408874129	1.0
IRX1P1	0.0	1.0
RNF17	0.007910352846778027	1.0
SLC25A15P3	-0.022529172774012434	1.0
LSP1	0.0	1.0
PABPC3	0.36526366886487627	0.0415835
AL359757.1	0.0	1.0
LINC01053	0.0014131761945666464	1.0
RPL23AP69	0.0	1.0
AL590787.1	0.0	1.0
NUPL1	0.43699179013191747	0.000669422
AL138815.1,ATP8A2	2.532368252622293	0.000121354
PRKRIRP6	0.0	1.0
CDK8	0.5223476289178594	0.00871686
WASF3	-0.8545003121434498	0.000121354
FGFR1OP2P1	0.0	1.0
RPS21P8	0.0	1.0
USP12-AS1	0.15833831271913154	1.0
USP12-AS2	0.008166138378543119	1.0
RPL21	-1.3804869147975263	0.000121354
RASL11A	-1.6075532536673491	0.000121354
AL159977.1	0.0	1.0
LINC01079	0.020873526014763378	1.0
GTF3A	-0.3744761633197962	0.123196
RNU6-63P	0.0	1.0
POLR1D	0.2642543928775258	0.144782
GSX1	0.3453021230497421	0.000121354
RNU6-73P	0.0	1.0
PDX1	0.06254630477232966	1.0
ATP5EP2	0.04279378166883263	1.0
LINC00543	0.0	1.0
KATNBL1P1	0.0	1.0
CHCHD2P8	0.0	1.0
PAN3	0.22074907081540368	0.138745
EIF4A1P7	-0.007885375319301625	1.0
POMP	-1.7688580085181147	0.000121354
POM121L13P	0.0	1.0
MTUS2	0.15732439524536382	1.0
LINC00544	0.001679473248183874	1.0
LINC00385	0.03300018368350554	1.0
RNU6-64P	0.0	1.0
PRDX2P1	0.029384751513343944	1.0
UBE2L5P	-0.08374413435984072	1.0
PTPN2P2	0.0	1.0
USPL1	0.040616646896223935	0.802942
ALOX5AP	0.015374745006061556	1.0
LINC00398	-0.023099610909351524	1.0
LINC00545	-0.32944258512266694	0.234486
MEDAG	-0.5509482481134301	0.0465163
TEX26	-0.0011711120679915497	1.0
WDR95P	0.0	1.0
B3GALTL	-0.9748817430882344	0.000121354
RXFP2	-0.003190043566588047	1.0
EEF1DP3	-0.49686419269801657	0.00244982
LINC01073	-0.005184887543995938	1.0
